Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
65,243,97,0.399177,0.0796711,0.798354,73,0.470772,1.17936,1,1.0,1.0
199,1169,435,0.372113,0.069234,0.744226,367,0.601151,1.61551,1,36.0,9.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,65.0,2.0
48,181,59,0.325967,0.0531272,0.651934,61,0.562894,1.72684,1,329.0,2.0
58,298,112,0.375839,0.0706274,0.751678,93,0.648063,1.72431,1,61.0,7.0
34,99,27,0.272727,0.0371901,0.545455,36,0.53057,1.94542,1,82.0,11.0
32,123,51,0.414634,0.0859607,0.829268,36,0.538302,1.29826,1,91.0,9.0
467,4985,2407,0.482849,0.116571,0.965697,1289,0.746463,1.54596,1,41.0,6.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,4.0,1.0
8,20,6,0.3,0.045,0.6,7,0.672544,2.24181,1,41.0,19.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,3.0,1.0
45,133,43,0.323308,0.0522641,0.646617,45,0.470843,1.45633,1,35.0,8.0
2,2,0,0.0,0.0,0.0,82,0.438974,1.02427,1,25.0,16.0
122,755,325,0.430464,0.0926494,0.860927,215,0.612345,1.42252,1,8.0,1.0
4,6,0,0.0,0.0,0.0,46,0.445705,1.07655,1,72.0,6.0
295,3125,1489,0.47648,0.113517,0.95296,818,0.793419,1.66517,1,362.0,3.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,13.0,11.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,134.0,2.0
43,196,98,0.5,0.125,1.0,49,0.497124,0.994247,1,1.0,1.0
39,116,36,0.310345,0.048157,0.62069,40,0.496809,1.60083,1,1.0,1.0
2,2,0,0.0,0.0,0.0,386,0.676718,1.64958,1,65.0,11.0
53,299,161,0.538462,0.14497,1.07692,69,0.525872,0.97662,1,57.0,10.0
48,152,46,0.302632,0.0457929,0.605263,53,0.50607,1.67223,1,199.0,2.0
9,22,2,0.0909091,0.00413223,0.181818,10,0.827691,9.1046,1,35.0,4.0
562,7701,2457,0.319049,0.0508963,0.638099,2622,1.20042,3.76248,1,1248.0,2.0
2,2,0,0.0,0.0,0.0,6,0.74786,5.23502,1,13.0,1.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,120.0,8.0
389,4773,2033,0.425938,0.0907114,0.851875,1370,0.957339,2.2476,1,17.0,13.0
55,187,77,0.411765,0.0847751,0.823529,55,0.440172,1.06899,1,1.0,1.0
361,5266,856,0.162552,0.0132116,0.325104,2205,1.64129,10.097,1,275.0,7.0
2,2,0,0.0,0.0,0.0,66,0.485692,1.41484,1,29.0,23.0
234,1868,506,0.270878,0.0366874,0.541756,681,0.889612,3.28418,1,85.0,6.0
101,654,282,0.431193,0.0929636,0.862385,186,0.65407,1.51689,1,297.0,3.0
52,209,105,0.502392,0.126199,1.00478,52,0.431007,0.85791,1,28.0,24.0
107,549,201,0.36612,0.067022,0.73224,174,0.593585,1.62128,1,656.0,1.0
3,4,0,0.0,0.0,0.0,352,0.644324,1.17055,1,188.0,8.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,57.0,10.0
70,419,201,0.479714,0.115063,0.959427,109,0.593828,1.23788,1,14.0,11.0
26,98,46,0.469388,0.110162,0.938776,26,0.502203,1.06991,1,290.0,2.0
721,9110,1752,0.192316,0.0184927,0.384632,3679,1.2887,6.70095,1,2.0,1.0
354,3428,1342,0.391482,0.076629,0.782964,1043,0.833464,2.129,1,7.0,2.0
111,638,294,0.460815,0.106175,0.92163,172,0.552459,1.19887,1,127.0,5.0
7,12,0,0.0,0.0,0.0,102,0.454114,1.16672,1,513.0,7.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,93.0,7.0
189,1307,367,0.280796,0.0394231,0.561591,470,0.797995,2.84191,1,133.0,5.0
74,290,104,0.358621,0.0643044,0.717241,93,0.510379,1.42317,1,46.0,20.0
114,1070,666,0.62243,0.193709,1.24486,202,0.584914,0.939727,1,285.0,4.0
53,178,74,0.41573,0.0864159,0.831461,52,0.435977,1.0487,1,850.0,2.0
356,2695,677,0.251206,0.0315522,0.502412,1009,0.826183,3.28887,1,44.0,14.0
3,4,0,0.0,0.0,0.0,1431,0.822036,3.12406,1,82.0,8.0
66,375,211,0.562667,0.158297,1.12533,82,0.482676,0.857837,1,49.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,87.0,5.0
319,2770,904,0.326354,0.0532534,0.652708,933,0.84961,2.60334,1,7.0,6.0
146,697,199,0.285509,0.0407578,0.571019,249,0.599838,2.10094,1,2.0,1.0
174,658,156,0.237082,0.028104,0.474164,251,0.511857,2.15899,1,219.0,2.0
15,55,27,0.490909,0.120496,0.981818,14,0.536287,1.09244,1,41.0,20.0
39,139,45,0.323741,0.0524041,0.647482,47,0.562352,1.73704,1,33.0,6.0
25,87,37,0.425287,0.0904347,0.850575,25,0.515592,1.21234,1,83.0,5.0
105,550,192,0.349091,0.0609322,0.698182,179,0.622094,1.78204,1,472.0,1.0
95,412,190,0.461165,0.106337,0.92233,111,0.446832,0.968921,1,27.0,22.0
4,6,0,0.0,0.0,0.0,5,0.80021,8.80232,1,80.0,13.0
230,1421,391,0.275158,0.0378561,0.550317,515,0.71025,2.58124,1,1.0,1.0
48,236,142,0.601695,0.181018,1.20339,47,0.412643,0.685802,1,180.0,2.0
10,22,0,0.0,0.0,0.0,106,0.522098,1.53756,1,101.0,8.0
197,1815,705,0.38843,0.0754388,0.77686,555,0.864488,2.2256,1,4.0,1.0
4,6,0,0.0,0.0,0.0,86,0.573231,1.13027,1,4.0,3.0
76,274,54,0.19708,0.0194203,0.394161,110,0.593731,3.01264,1,162.0,2.0
304,1845,443,0.240108,0.028826,0.480217,701,0.706039,2.9405,1,269.0,2.0
115,637,259,0.406593,0.0826591,0.813187,189,0.58609,1.44146,1,65.0,7.0
54,219,65,0.296804,0.0440462,0.593607,77,0.609254,2.05272,1,33.0,21.0
232,2028,976,0.481262,0.115807,0.962525,526,0.685574,1.42453,1,2.0,1.0
78,382,170,0.445026,0.0990241,0.890052,106,0.526313,1.18266,1,168.0,2.0
62,273,103,0.377289,0.0711736,0.754579,85,0.562757,1.49158,1,140.0,4.0
189,1358,640,0.471281,0.111053,0.942563,359,0.606298,1.28649,1,79.0,6.0
2,2,0,0.0,0.0,0.0,24,0.511983,1.42218,1,8.0,1.0
86,362,130,0.359116,0.0644822,0.718232,116,0.527155,1.46793,1,1.0,1.0
82,457,123,0.269147,0.0362199,0.538293,167,0.765658,2.84476,1,33.0,33.0
57,240,50,0.208333,0.0217014,0.416667,95,0.700218,3.36105,1,25.0,20.0
3,4,0,0.0,0.0,0.0,164,0.636075,1.96495,1,3.0,2.0
382,3687,1009,0.273664,0.0374461,0.547328,1339,0.982775,3.59117,1,222.0,3.0
333,2498,706,0.282626,0.0399388,0.565252,896,0.79194,2.80208,1,158.0,1.0
102,728,260,0.357143,0.0637755,0.714286,234,0.801542,2.24432,1,23.0,17.0
212,1195,341,0.285356,0.0407139,0.570711,427,0.654504,2.29364,1,26.0,22.0
109,592,176,0.297297,0.0441928,0.594595,208,0.688324,2.31527,1,62.0,7.0
206,1283,307,0.239283,0.0286282,0.478566,488,0.762149,3.18514,1,6.0,1.0
74,333,113,0.339339,0.0575756,0.678679,110,0.589304,1.73662,1,232.0,2.0
13,41,17,0.414634,0.0859607,0.829268,12,0.57235,1.38037,1,269.0,4.0
400,3130,588,0.187859,0.0176456,0.375719,1271,0.909014,4.8388,1,72.0,8.0
124,729,319,0.437586,0.0957406,0.875171,205,0.5775,1.31974,1,1.0,1.0
3,4,0,0.0,0.0,0.0,5,0.80021,8.80232,1,1.0,1.0
53,292,158,0.541096,0.146392,1.08219,67,0.51276,0.947633,1,617.0,4.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,38.0,10.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,116.0,3.0
9,24,8,0.333333,0.0555556,0.666667,8,0.644024,1.93207,1,3.0,1.0
2,2,0,0.0,0.0,0.0,66,0.461286,0.839483,1,1.0,1.0
525,7075,2247,0.317597,0.050434,0.635194,2414,1.1944,3.76072,1,85.0,6.0
5,8,0,0.0,0.0,0.0,3,0.785964,2.35789,1,32.0,17.0
520,3957,1297,0.327774,0.0537178,0.655547,1330,0.71099,2.16915,1,1.0,1.0
2,2,0,0.0,0.0,0.0,489,0.698128,1.94179,1,62.0,10.0
139,974,350,0.359343,0.0645637,0.718686,312,0.751066,2.09011,1,17.0,7.0
85,468,128,0.273504,0.0374023,0.547009,170,0.748995,2.73851,1,914.0,2.0
74,428,166,0.38785,0.075214,0.775701,131,0.672737,1.73453,1,212.0,3.0
28,137,71,0.518248,0.134291,1.0365,33,0.55158,1.06432,1,56.0,19.0
71,346,138,0.398844,0.0795382,0.797688,104,0.576898,1.44643,1,1.0,1.0
9,23,7,0.304348,0.0463138,0.608696,8,0.652765,2.1448,1,1.0,1.0
84,333,133,0.399399,0.0797599,0.798799,100,0.471953,1.18166,1,21.0,15.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,1171.0,1.0
61,227,85,0.374449,0.0701062,0.748899,71,0.494024,1.31934,1,20.0,10.0
388,3258,1068,0.327808,0.0537292,0.655617,1095,0.80336,2.4507,1,16.0,16.0
167,914,294,0.321663,0.0517335,0.643326,310,0.626924,1.94901,1,3.0,1.0
76,393,193,0.491094,0.120587,0.982188,100,0.507167,1.03273,1,137.0,9.0
2,5,3,0.6,0.18,1.2,1,0.715338,1.19223,1,12.0,2.0
130,1130,460,0.40708,0.0828569,0.814159,335,0.844041,2.0734,1,679.0,1.0
2,2,0,0.0,0.0,0.0,375,0.681194,1.72811,1,1.0,1.0
120,503,207,0.411531,0.0846788,0.823062,148,0.456525,1.10933,1,155.0,6.0
238,1993,807,0.404917,0.081979,0.809834,593,0.755142,1.86493,1,1.0,1.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,152.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
74,333,145,0.435435,0.094802,0.870871,94,0.503587,1.15651,1,48.0,22.0
443,4424,1430,0.323237,0.052241,0.646474,1497,0.92688,2.86749,1,85.0,4.0
300,2583,767,0.296942,0.0440871,0.593883,908,0.887033,2.98723,1,27.0,25.0
78,310,130,0.419355,0.0879292,0.83871,90,0.463139,1.10441,1,2.0,1.0
181,1103,495,0.448776,0.1007,0.897552,304,0.552019,1.23005,1,32.0,10.0
161,1585,787,0.49653,0.123271,0.99306,399,0.774449,1.55972,1,64.0,2.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,138.0,4.0
118,630,150,0.238095,0.0283447,0.47619,240,0.726563,3.05157,1,134.0,2.0
2,2,0,0.0,0.0,0.0,123,0.539588,1.31584,1,158.0,7.0
185,1703,961,0.564298,0.159216,1.1286,371,0.620635,1.09984,1,349.0,2.0
111,1101,627,0.569482,0.162155,1.13896,237,0.701934,1.23258,1,575.0,2.0
787,9669,3407,0.352363,0.0620799,0.704726,3131,0.998248,2.83301,1,12.0,1.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,247.0,3.0
151,466,90,0.193133,0.0186502,0.386266,188,0.466587,2.41588,1,1.0,1.0
197,1443,685,0.474705,0.112673,0.949411,379,0.608957,1.28281,1,1.0,1.0
182,1045,473,0.452632,0.102438,0.905263,286,0.520493,1.14993,1,3.0,1.0
238,1813,821,0.452841,0.102532,0.905681,496,0.639588,1.41239,1,999.0,1.0
312,3391,1159,0.341787,0.0584092,0.683574,1116,1.0132,2.96441,1,2.0,1.0
155,1082,276,0.255083,0.0325337,0.510166,403,0.85689,3.35926,1,27.0,4.0
49,154,52,0.337662,0.0570079,0.675325,51,0.475797,1.40909,1,146.0,4.0
147,837,295,0.352449,0.0621102,0.704898,271,0.63076,1.78965,1,53.0,11.0
9,22,6,0.272727,0.0371901,0.545455,8,0.662153,2.42789,1,1.0,1.0
209,1122,256,0.228164,0.0260294,0.456328,433,0.679271,2.97712,1,1.0,1.0
39,188,104,0.553191,0.15301,1.10638,42,0.473548,0.856029,1,209.0,3.0
86,373,137,0.367292,0.0674518,0.734584,118,0.533534,1.45261,1,163.0,5.0
42,239,39,0.16318,0.0133138,0.32636,100,1.00107,6.13479,1,195.0,3.0
836,13727,5267,0.383696,0.0736115,0.767393,4230,1.22289,3.18714,1,3.0,1.0
320,4132,1598,0.386738,0.074783,0.773475,1267,1.09491,2.83115,1,2.0,1.0
2,2,0,0.0,0.0,0.0,2,0.856731,2.57019,1,3.0,1.0
45,222,114,0.513514,0.131848,1.02703,54,0.511432,0.995947,1,16.0,12.0
110,544,226,0.415441,0.0862957,0.830882,159,0.528387,1.27187,1,406.0,7.0
169,831,183,0.220217,0.0242477,0.440433,324,0.656651,2.98184,1,1.0,1.0
72,239,73,0.305439,0.0466466,0.610879,83,0.484687,1.58685,1,835.0,1.0
79,365,127,0.347945,0.0605329,0.69589,119,0.587883,1.68959,1,431.0,5.0
4,11,5,0.454545,0.103306,0.909091,3,0.720189,1.58442,1,5.0,1.0
45,160,64,0.4,0.08,0.8,48,0.483942,1.20986,1,196.0,5.0
3,4,0,0.0,0.0,0.0,361,0.606564,1.58629,1,27.0,20.0
437,3135,843,0.2689,0.0361535,0.537799,1146,0.750071,2.78941,1,76.0,11.0
48,171,39,0.22807,0.026008,0.45614,66,0.615765,2.69989,1,8.0,4.0
36,136,66,0.485294,0.117755,0.970588,35,0.455685,0.938988,1,118.0,5.0
68,319,59,0.184953,0.0171038,0.369906,130,0.763548,4.12834,1,50.0,5.0
102,482,216,0.448133,0.100411,0.896266,133,0.485985,1.08447,1,24.0,21.0
39,175,77,0.44,0.0968,0.88,49,0.560138,1.27304,1,5.0,1.0
113,485,125,0.257732,0.0332129,0.515464,180,0.593103,2.30124,1,8.0,1.0
254,2875,531,0.184696,0.0170562,0.369391,1172,1.3341,7.22324,1,690.0,1.0
2,2,0,0.0,0.0,0.0,80,0.517465,1.89737,1,81.0,9.0
8,22,2,0.0909091,0.00413223,0.181818,10,0.931152,10.2427,1,1.0,1.0
2,2,0,0.0,0.0,0.0,2,0.788863,1.84068,1,1.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,206.0,5.0
87,402,168,0.41791,0.0873246,0.835821,117,0.516402,1.23568,1,166.0,2.0
138,811,205,0.252774,0.0319474,0.505549,303,0.754774,2.98596,1,218.0,3.0
18,57,23,0.403509,0.0814097,0.807018,17,0.537877,1.333,1,1.0,1.0
84,285,107,0.375439,0.0704771,0.750877,89,0.431605,1.1496,1,36.0,29.0
320,2195,381,0.173576,0.0150644,0.347153,907,0.848251,4.88691,1,70.0,9.0
55,239,107,0.447699,0.100217,0.895397,66,0.504541,1.12697,1,2.0,1.0
220,1918,918,0.478624,0.11454,0.957247,500,0.692303,1.44645,1,151.0,4.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,35.0,22.0
131,866,294,0.339492,0.0576274,0.678984,286,0.743215,2.1892,1,34.0,33.0
54,204,90,0.441176,0.0973183,0.882353,57,0.457024,1.03592,1,39.0,15.0
33,111,41,0.369369,0.0682169,0.738739,35,0.518552,1.40388,1,1.0,1.0
335,2068,312,0.15087,0.0113809,0.301741,878,0.790486,5.2395,1,3.0,1.0
339,3465,1633,0.471284,0.111054,0.942569,916,0.763359,1.61974,1,1.0,1.0
433,4121,1181,0.286581,0.0410643,0.573162,1470,0.939119,3.27698,1,219.0,3.0
256,1664,332,0.199519,0.019904,0.399038,666,0.807649,4.04798,1,6.0,1.0
9,22,6,0.272727,0.0371901,0.545455,8,0.662153,2.42789,1,209.0,3.0
63,307,149,0.485342,0.117778,0.970684,79,0.504181,1.03882,1,30.0,28.0
321,2466,820,0.332522,0.0552855,0.665045,823,0.755857,2.2731,1,1.0,1.0
587,8906,4182,0.469571,0.110248,0.939142,2362,1.01878,2.16959,1,620.0,2.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,4.0,1.0
57,298,170,0.57047,0.162718,1.14094,64,0.453803,0.79549,1,101.0,7.0
619,5682,1764,0.310454,0.0481909,0.620908,1959,0.84293,2.71515,1,377.0,1.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,1316.0,1.0
96,412,60,0.145631,0.0106042,0.291262,176,0.701111,4.8143,1,335.0,2.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,159.0,2.0
168,866,178,0.205543,0.0211239,0.411085,344,0.697058,3.3913,1,28.0,27.0
98,538,254,0.472119,0.111448,0.944238,142,0.53061,1.12389,1,29.0,18.0
386,6400,3442,0.537813,0.144621,1.07563,1479,1.00668,1.87181,1,115.0,8.0
301,2135,499,0.233724,0.0273134,0.467447,818,0.816246,3.49236,1,2.0,1.0
65,188,34,0.180851,0.0163536,0.361702,77,0.520903,2.88029,1,107.0,3.0
66,279,125,0.448029,0.100365,0.896057,77,0.477046,1.06477,1,128.0,3.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,11.0,7.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,2.0,1.0
1920,41137,8899,0.216326,0.0233985,0.432652,16119,1.81944,8.41064,1,72.0,4.0
337,2088,796,0.381226,0.0726667,0.762452,646,0.577431,1.51467,1,385.0,2.0
246,1950,840,0.430769,0.0927811,0.861538,555,0.685737,1.59189,1,249.0,3.0
4,9,3,0.333333,0.0555556,0.666667,3,0.785964,2.35789,1,4.0,3.0
525,5743,2277,0.396483,0.0785993,0.792965,1733,0.878114,2.21476,1,134.0,12.0
51,164,64,0.390244,0.0761452,0.780488,50,0.442646,1.13428,1,200.0,2.0
37,130,40,0.307692,0.0473373,0.615385,45,0.575331,1.86982,1,18.0,14.0
101,852,508,0.596244,0.177754,1.19249,172,0.581131,0.974653,1,135.0,7.0
40,263,145,0.551331,0.151983,1.10266,59,0.609515,1.10553,1,135.0,4.0
2,2,0,0.0,0.0,0.0,36,0.497859,1.69272,1,74.0,12.0
853,16242,6302,0.388006,0.0752745,0.776013,4970,1.38376,3.56632,1,92.0,4.0
150,698,220,0.315186,0.0496712,0.630372,239,0.560272,1.77759,1,46.0,2.0
55,186,48,0.258065,0.0332986,0.516129,69,0.552782,2.14203,1,66.0,13.0
30,82,22,0.268293,0.0359905,0.536585,30,0.522517,1.94756,1,42.0,12.0
768,11193,4833,0.431788,0.0932203,0.863575,3180,1.02264,2.36839,1,107.0,6.0
8,23,9,0.391304,0.0765595,0.782609,7,0.642566,1.64211,1,134.0,3.0
360,2570,906,0.352529,0.0621384,0.705058,832,0.677758,1.92256,1,13.0,7.0
10,18,0,0.0,0.0,0.0,4,0.741303,2.22391,1,200.0,2.0
2,2,0,0.0,0.0,0.0,583,0.765108,3.46849,1,5.0,4.0
431,4180,1546,0.369856,0.0683969,0.739713,1317,0.843838,2.28153,1,1.0,1.0
3,4,0,0.0,0.0,0.0,46,0.4499,1.00178,1,10.0,1.0
46,172,66,0.383721,0.0736209,0.767442,53,0.515392,1.34314,1,13.0,11.0
92,373,173,0.463807,0.107558,0.927614,100,0.422659,0.911283,1,3.0,3.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,237.0,2.0
486,5498,1326,0.241179,0.0290836,0.482357,2086,1.14758,4.75821,1,75.0,8.0
97,371,147,0.396226,0.0784977,0.792453,112,0.449385,1.13416,1,205.0,4.0
68,284,42,0.147887,0.0109353,0.295775,121,0.725308,4.90446,1,1.0,1.0
9,25,5,0.2,0.02,0.4,10,0.79482,3.9741,1,1.0,1.0
111,818,474,0.579462,0.167888,1.15892,172,0.531988,0.918072,1,63.0,7.0
42,169,87,0.514793,0.132506,1.02959,41,0.438169,0.851156,1,29.0,29.0
537,5660,1778,0.314134,0.0493402,0.628269,1941,0.96315,3.06605,1,42.0,7.0
2,2,0,0.0,0.0,0.0,658,0.686052,1.5862,1,36.0,26.0
424,2444,476,0.194763,0.0189663,0.389525,984,0.684972,3.51696,1,2.0,1.0
73,469,283,0.603412,0.182053,1.20682,93,0.476934,0.790396,1,1.0,1.0
66,287,109,0.379791,0.0721206,0.759582,89,0.548637,1.44458,1,99.0,9.0
4,13,7,0.538462,0.14497,1.07692,3,0.673284,1.25038,1,3.0,1.0
124,542,158,0.291513,0.0424899,0.583026,192,0.566345,1.94278,1,61.0,1.0
135,682,160,0.234604,0.0275195,0.469208,261,0.682244,2.90807,1,1.0,1.0
394,5290,1870,0.353497,0.0624801,0.706994,1710,1.16561,3.29737,1,252.0,3.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1004.0,1.0
208,1182,458,0.387479,0.0750699,0.774958,362,0.566418,1.4618,1,233.0,8.0
40,149,65,0.436242,0.0951534,0.872483,42,0.483162,1.10755,1,30.0,30.0
2,2,0,0.0,0.0,0.0,2036,0.777907,1.61679,1,4.0,1.0
115,517,91,0.176015,0.0154907,0.352031,213,0.68258,3.87795,1,218.0,5.0
87,345,45,0.130435,0.00850662,0.26087,150,0.679378,5.20856,1,1.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
53,315,63,0.2,0.02,0.4,126,0.951586,4.75793,1,19.0,4.0
226,1585,547,0.34511,0.0595506,0.690221,519,0.717637,2.07944,1,226.0,4.0
397,4965,2173,0.437664,0.0957747,0.875327,1396,0.95142,2.17386,1,715.0,1.0
2,2,0,0.0,0.0,0.0,78,0.537078,1.84621,1,1.0,1.0
7,14,2,0.142857,0.0102041,0.285714,6,0.74786,5.23502,1,32.0,16.0
78,326,152,0.466258,0.108698,0.932515,87,0.443807,0.95185,1,24.0,10.0
382,4858,2444,0.503088,0.126549,1.00618,1207,0.857106,1.70369,1,82.0,5.0
2,2,0,0.0,0.0,0.0,118,0.625034,2.21114,1,1.0,1.0
362,4433,1579,0.356192,0.0634364,0.712384,1427,1.08097,3.03481,1,86.0,4.0
154,986,342,0.346856,0.0601545,0.693712,322,0.698395,2.0135,1,15.0,14.0
57,226,62,0.274336,0.0376302,0.548673,82,0.6111,2.22756,1,1.0,1.0
2,2,0,0.0,0.0,0.0,98,0.475844,1.54786,1,1.0,1.0
276,2925,1125,0.384615,0.0739645,0.769231,900,0.940782,2.44603,1,270.0,2.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,414.0,4.0
85,386,172,0.445596,0.0992778,0.891192,107,0.486674,1.09219,1,1.0,1.0
7,29,7,0.241379,0.029132,0.482759,11,1.07456,4.45173,2,613.0,1.0
2,2,0,0.0,0.0,0.0,678,0.790372,2.6414,1,114.0,5.0
48,173,77,0.445087,0.0990511,0.890173,48,0.446818,1.00389,1,125.0,4.0
74,412,174,0.42233,0.0891814,0.84466,119,0.614979,1.45616,1,2.0,1.0
81,451,179,0.396896,0.0787631,0.793792,136,0.632593,1.59385,1,135.0,3.0
129,731,205,0.280438,0.0393227,0.560876,263,0.711878,2.53845,1,23.0,22.0
8,29,13,0.448276,0.100476,0.896552,8,0.683808,1.52542,1,163.0,5.0
8,24,10,0.416667,0.0868056,0.833333,7,0.633961,1.52151,1,89.0,11.0
43,156,50,0.320513,0.0513642,0.641026,53,0.56201,1.75347,1,175.0,3.0
7,15,3,0.2,0.02,0.4,6,0.728806,3.64403,1,39.0,9.0
133,1032,602,0.583333,0.170139,1.16667,215,0.536401,0.919545,1,125.0,9.0
136,666,268,0.402402,0.0809638,0.804805,199,0.518239,1.28786,1,1.0,1.0
141,1067,457,0.428304,0.091722,0.856607,305,0.714334,1.66782,1,209.0,2.0
67,243,65,0.26749,0.0357754,0.534979,89,0.556822,2.08166,1,1.0,1.0
296,1931,589,0.305023,0.0465196,0.610047,671,0.689909,2.26183,1,25.0,23.0
37,127,53,0.417323,0.0870792,0.834646,37,0.47533,1.139,1,156.0,5.0
21,88,48,0.545455,0.14876,1.09091,20,0.489786,0.897942,1,20.0,12.0
44,162,66,0.407407,0.0829904,0.814815,48,0.493732,1.21189,1,75.0,4.0
120,721,317,0.439667,0.0966536,0.879334,202,0.589003,1.33966,1,57.0,8.0
61,214,86,0.401869,0.0807494,0.803738,64,0.450212,1.1203,1,111.0,6.0
153,828,312,0.376812,0.0709935,0.753623,258,0.577881,1.53361,1,29.0,11.0
61,203,75,0.369458,0.0682497,0.738916,64,0.454683,1.23068,1,30.0,10.0
54,146,34,0.232877,0.0271158,0.465753,56,0.479144,2.0575,1,98.0,10.0
169,970,404,0.416495,0.086734,0.83299,283,0.560658,1.34613,1,4.0,2.0
175,899,307,0.341491,0.0583079,0.682981,296,0.572636,1.67687,1,113.0,7.0
281,2013,689,0.342275,0.0585762,0.68455,662,0.71307,2.08332,1,510.0,4.0
193,1215,475,0.390947,0.0764196,0.781893,370,0.621511,1.58976,1,352.0,2.0
134,657,173,0.263318,0.0346682,0.526636,242,0.640968,2.4342,1,98.0,4.0
2,2,0,0.0,0.0,0.0,52,0.506593,1.11218,1,26.0,15.0
68,327,141,0.431193,0.0929636,0.862385,93,0.543894,1.26137,1,80.0,4.0
83,279,67,0.240143,0.0288344,0.480287,106,0.522206,2.17456,1,33.0,13.0
6,13,1,0.0769231,0.00295858,0.153846,6,0.897712,11.6703,1,50.0,8.0
62,245,123,0.502041,0.126022,1.00408,61,0.411805,0.820262,1,261.0,3.0
56,271,129,0.476015,0.113295,0.95203,71,0.521115,1.09475,1,747.0,1.0
2,2,0,0.0,0.0,0.0,32,0.498922,1.36192,1,15.0,15.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,1.0,1.0
566,7220,1956,0.270914,0.0366972,0.541828,2632,1.20517,4.44852,1,32.0,13.0
51,259,123,0.474903,0.112767,0.949807,68,0.552494,1.16338,1,952.0,1.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,94.0,9.0
2,8,6,0.75,0.28125,1.5,1,0.553655,0.738206,1,733.0,1.0
137,613,201,0.327896,0.0537578,0.655791,206,0.539434,1.64514,1,1.0,1.0
43,164,72,0.439024,0.0963712,0.878049,46,0.482999,1.10016,1,37.0,21.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,5.0,2.0
17,55,21,0.381818,0.0728926,0.763636,17,0.574593,1.50489,1,230.0,3.0
57,196,74,0.377551,0.0712724,0.755102,61,0.466866,1.23656,1,3.0,1.0
310,2717,779,0.286713,0.0411023,0.573427,969,0.910229,3.1747,1,323.0,2.0
60,257,121,0.470817,0.110834,0.941634,68,0.470276,0.99885,1,34.0,28.0
14,39,13,0.333333,0.0555556,0.666667,13,0.583616,1.75085,1,70.0,4.0
4,6,0,0.0,0.0,0.0,1,1.04795,3.14385,1,3.0,1.0
333,3163,1161,0.367057,0.0673653,0.734113,1001,0.858835,2.33979,1,61.0,8.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,20.0,15.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,1.0,1.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,345.0,2.0
149,824,286,0.347087,0.0602348,0.694175,269,0.619141,1.78382,1,73.0,11.0
78,376,114,0.303191,0.0459625,0.606383,131,0.65218,2.15105,1,3.0,1.0
4,6,0,0.0,0.0,0.0,144,0.586578,1.53565,1,25.0,7.0
80,456,188,0.412281,0.0849877,0.824561,134,0.629944,1.52795,1,67.0,12.0
7,44,32,0.727273,0.264463,1.45455,6,0.52155,0.717131,1,1.0,1.0
